,Unnamed: 0.1,Unnamed: 0,class,tweet
434,2192,2192,0,al qaedas market share is dropping faster than viacom enron in the jihadi stock market
435,2202,2202,0,no im not crossed eyed im albino cant control that
436,2205,2205,0,you are a semievolved monkey that is desperately searching for validation and meaning in life bbqd youd be ok with mango salsa
437,2206,2206,0,nan
438,2208,2208,0,on average but i can be an when need be on a scale of how ghetto are u
439,2214,2214,0,oz arizonas trash
440,2217,2217,0,for the eggs sunny side nicca
441,2222,2222,0,and world series rematch yankees braves
442,2223,2223,0,the yellow tower by gilbert claes
443,2226,2226,0,iubb games when im in bloomington btown how good is that ncaa basketball college indiana iu hoosiers
444,2227,2227,0,adult human skulls found in trash
445,2229,2229,1,beer queer
446,2231,2231,1,hoes dyke
447,2239,2239,0,talented drivers i am really glad there havent been any yellows but why havent there been any yellows
448,2249,2249,0,mins for n to pick out a trash can meijernow do u guys understand why i took shots before this trip
449,2254,2254,1,old hoes a ponk and a dyke outchea having girl talk
450,2256,2256,0,up
451,2261,2261,0,bags of chips rice krispies seeds gummies a pop tart some crackers powerades and a water yuhhh im good lol
452,2262,2262,1,white men in pick up trucks screaming nigger and my coach got the nerve to get mad i missed the free throw
453,2263,2263,0,am and still awake yay time to chug coffee and red bull for the foreseeable future and hopefully not pass out behind the wheel
454,2264,2264,0,is trash
455,2265,2265,0,whizzing crackers my cats got into the are now playing hockey with them lolcrazycats
456,2275,2275,1,mo let some crackers kill their babies new black panthers hijack his ferguson presser
457,2276,2276,0,species of birds reported in chesterfield for the great backyard bird count how many in your area
458,2277,2277,0,species of birds reported in chesterfield for the great backyard bird count how many in your area
459,2280,2280,0,feature of yellow and black feature car buck tag is on the radiator support miles
460,2283,2283,0,percent of the trash we dump in the sea is missing this is not a good thing
461,2286,2286,0,at some point we need to discuss how delicious the vegan brownie from on u st tastes
462,2294,2294,0,hick yes
463,2296,2296,0,charlie sheen could coach better than crusty dusty yeah they hired bryan price the pitching coach
464,2297,2297,1,i bet hes a starbucks queer
465,2301,2301,0,hard to qa time is also a pain to mock out in unit tests
466,2305,2305,0,blessjesus yesfeltand touched the soles of the humanity with stains and impressions that only leaves its reflections
467,2306,2306,0,booksofgodwidom proverbs i also will laugh at your calamity i will mock when your fear cometh
468,2307,2307,0,holyspirit god still share his secrets amos blessings jesus
469,2308,2308,0,jesus genesis out of the ground the lord god formed every beast of the field and every bird of the sky initiating
470,2313,2313,0,maybe not but you crow about obama and democrats so you are a mawbarmight as well be a republican
471,2314,2314,0,what we do with our foolish proud selves roll our eyes pretend that we dont see mock or laff at them arrogant attitudes
472,2323,2323,0,i wonder what charlie brown would have to say about these days
473,2324,2324,1,good enough fag
474,2328,2328,0,she looks like a plastic monkey doll
475,2334,2334,0,reminds me of oreos lmao
476,2344,2344,0,its time amend amendment it was written to protect newly freed ex slaves its lived its purpose time to end anchor baby loophole
477,2345,2345,0,i laugh oreos and lady gaga on a sunday day
478,2346,2346,0,yeah i run over squirrels and coons
479,2348,2348,1,faggot
480,2350,2350,0,just watched the llewyn davis doc warm fuzzies abound
481,2356,2356,0,have heard hillbilly grousings that bugs much worse in the kv since mic shut down
482,2358,2358,0,thats not ghetto thats sweet and a movie quote try again
483,2362,2362,0,youre not ghetto tho you can live in the hood and not be ghetto facts
484,2372,2372,0,i like my gross yellow heat ls why
485,2374,2374,0,clams to be a comedy writer untrue
486,2377,2377,0,i may have just cried a tad illmissu shiner
487,2380,2380,0,ghetto names
488,2385,2385,0,big congrats to all i expect him to be blogging on rube chat in a few days now get some sleep you will need it
489,2399,2399,0,please stay safe you guys i love you so much i hoe to one day meet you guys happy halloween
490,2407,2407,1,but i live in the south lot more here my pop lives in rhode island hardly no niggers there
491,2408,2408,1,so basically you like the background music fag
492,2415,2415,0,i like them dark light carmel white red tan yellow blue purple green it doesnt matter what color they are
493,2416,2416,0,just remember to keep the skirt dark colored it camouflages all that pan dimensional gore
494,2426,2426,0,dont feel like reading right now i wanna give a sexy coolie girl some lyrics via text message
495,2427,2427,0,why you wanna gimme a baby you look coolieit might could work lol
496,2428,2428,0,im the trash
497,2431,2431,1,i hate that nigger
498,2432,2432,1,those niggers disgust me they should have dealt with years ago we wouldnt be having these problems now
499,2437,2437,0,congrats amos
500,2438,2438,1,this is retarded
501,2440,2440,1,cant wait for more peds is that it roid munching faggot
502,2444,2444,1,homo ass crackers
503,2446,2446,0,thats a nice color combo too love the blue and yellow
504,2448,2448,0,the distant chugs at the end of dried up remain to be some of the most perfectly heavy guitars ever recorded
505,2452,2452,0,genius the politically correct term would be intellectually disabled its highly offensive to use the word retarded
506,2453,2453,1,fight me on ur choice of game faggot see what happens
507,2456,2456,1,they are wrong you are a nigger always causung mischief among ur own people
508,2457,2457,0,lucky monkey
509,2459,2459,1,you be totally correct anthony be livin round dem colored folk day be bringin down da hood and dem propery value
510,2460,2460,0,hey antony you speaks colored good
511,2461,2461,0,enjoy itim happy for youbut i hate the yankeesand yes the sox did choke
512,2465,2465,1,the going kill crackers their new black panthers credibilityshot fergusonriot
513,2466,2466,0,well you got to see pompom pete
514,2472,2472,1,guys not supposed to get their ass sucked queer
515,2473,2473,0,everybody mocks obama hes an embarrassment to the usa
516,2486,2486,1,welcome to the movement anyone who gets even minor publicity is a queer fed or jew well according to the internet
517,2490,2490,0,jeff luhnow is to blame for the astros not blowing out the red sox and yankees hc
518,2493,2493,1,ape fuck u broke ass racist
519,2496,2496,0,its a mutation genealogy is convoluted basically the zebra gene currieries are slaughteredextinction
520,2497,2497,0,either way both schools are trash
521,2499,2499,1,i do not like talking to you faggot and i did but in a nicely way fag
522,2500,2500,1,answer my snapchat faggot butthurt
523,2504,2504,0,johnny football is trash man trash lol
524,2505,2505,0,i miss you eating as we speak i miss you red bone and that cooking
525,2516,2516,1,do i literally eat asshole for a living is that what i actually do faggot you seem a little confused
526,2521,2521,1,so ur faggot teammate hits someone late like that and u say hes yapping and yelling u guys def in the room
527,2528,2528,0,time for ranger scouts to head out and watch some yankee prospects rangers
528,2537,2537,0,for two year old oreos
529,2547,2547,1,send them damn beaners back where they belong n the us aint it
530,2549,2549,0,biden was a winner last night yea right like charlie sheen really was a a winner too winning lol
531,2551,2551,0,l voted and supported u and u pulled the rug out from under us a nation and worse cuz were not in your circle were trash
532,2555,2555,1,cracker jack shut the fuck up
533,2564,2564,0,whoever made this twitter doesnt like the lakers they r making a comeback but this accnt still continues to trash talk em
534,2568,2568,0,i am one proud hillbilly
535,2571,2571,0,dat cat gonna scratch all up on dat colored boy and he gonna end up in da chow mein
536,2572,2572,0,alas i am proficient in neither my skills are limited to pointless stat memorization trash talk
537,2584,2584,0,shes just another straightup conscienceless liar soulless criminal trash
538,2585,2585,1,youd like that wouldnt you fag
539,2587,2587,1,he looks like a fag and his time line is boring zzzzzz
540,2588,2588,0,deserved victory awaits your orange army was no disgrace collegehoops ill be back next time hoosiers
541,2595,2595,0,happy birthday you dirty little bird tear it up
542,2599,2599,0,or as i like to put it looking through race colored glasses
543,2602,2602,1,your whats wrong with the white race you fuckin coon slaying piece of poop please die alone
544,2604,2604,0,copy my tweet again you ginzo
545,2611,2611,0,dare be only one bag dat folks be suckin on what i comes to yo partayyyy all da ofay be wantin to ride in my eldorato
546,2618,2618,0,well thats some cracker jack secret service work there jfk anyone
547,2619,2619,0,historical point cracker was a term for the irish settling in the woods of the midatlantic hardly offensive
548,2624,2624,0,bandana orian they called me trailer trash for wearing my lil country getup
549,2625,2625,1,lmfao go to bed whitey
550,2626,2626,0,chicken fried steak it is boys mash potatoes gravy green beans corn an ice cream an brownies for after
551,2628,2628,0,thanks hun haha
552,2635,2635,1,pass the fosters faggot
553,2636,2636,1,yeawhat did it do for maidana it made him a greedy faggot loser atleast broner is black
554,2639,2639,0,he promised to stand with the muzzies so
555,2646,2646,0,i have never once in my life been to a coffee shop like starbucks i am a hick though
556,2648,2648,0,pearl jam yellow ledbettergt
557,2649,2649,0,theres a reason why the yankees dont want anderson any longer
558,2650,2650,0,ive had shots go off where yellow smoke
559,2652,2652,0,they trash
560,2653,2653,0,thats ghetto for super duper its the current generations best complement
561,2656,2656,1,yea u stupid faggot im not leaving till like want a ride
562,2657,2657,1,never followed him ignorant monkey
